Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,24,25,28,18,23,22,15,18,24,20,,
2020,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,1,0,0,0,0,0,0,0,0,0,,
2020,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,90,123,123,83,74,66,106,116,106,106,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,123,126,160,159,129,159,138,149,107,138,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,5,13,21,17,21,21,25,24,18,12,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,34,33,42,45,44,47,51,71,36,36,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,1,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,18,25,27,20,22,17,12,22,22,26,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,5,4,2,4,2,0,3,1,4,,
2020,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,21,41,58,54,49,48,35,39,40,43,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,29,19,53,27,31,42,34,35,36,34,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,258,283,267,218,218,318,306,324,305,257,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,1,0,1,0,0,0,0,1,0,1,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,68,115,103,59,78,74,42,69,109,94,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,18,11,15,11,10,18,22,7,14,10,,
2020,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,1,0,1,0,2,0,0,1,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,1,0,1,0,2,2,0,3,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,0,1,1,2,4,1,3,1,1,,
2020,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,2,2,0,1,1,1,0,0,0,,
2020,8,Chihuahua,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,24,35,40,28,46,30,59,40,46,36,,
2020,8,Chihuahua,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,2,1,1,2,0,2,2,0,,
2020,8,Chihuahua,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,1,0,0,0,1,0,0,,
2020,8,Chihuahua,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,1,1,0,0,1,0,0,1,0,,
2020,8,Chihuahua,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,1,1,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,54,74,54,53,61,70,58,59,60,61,,
2020,8,Chihuahua,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,96,105,153,79,103,122,132,146,114,117,,
2020,8,Chihuahua,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,7,14,28,8,18,16,17,13,11,9,,
2020,8,Chihuahua,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,66,66,72,52,50,89,93,91,82,74,,
2020,8,Chihuahua,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,19,16,15,11,21,20,29,17,26,22,,
2020,8,Chihuahua,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,21,22,34,28,28,41,26,30,36,28,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a casa habitación,Con violencia,11,5,8,5,5,5,12,7,13,6,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a casa habitación,Sin violencia,230,209,161,184,148,152,168,179,178,164,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,44,44,60,48,38,51,44,47,43,51,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,322,292,303,232,214,250,231,224,225,237,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,3,3,0,3,1,0,1,3,1,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,22,24,36,25,17,25,26,29,20,33,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,1,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de autopartes,Con violencia,3,5,3,4,0,6,4,7,4,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de autopartes,Sin violencia,74,54,58,56,55,55,55,36,41,17,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a transportista,Con violencia,1,0,0,2,0,9,1,0,2,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a transportista,Sin violencia,1,2,4,2,1,0,2,3,3,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,13,16,17,11,5,10,15,19,17,11,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,15,21,28,13,9,11,11,14,12,13,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,3,3,2,1,2,0,2,4,3,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,8,8,7,2,6,5,11,5,5,2,,
2020,8,Chihuahua,El patrimonio,Robo,Robo en transporte público individual,Con violencia,2,0,0,0,0,1,1,0,1,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,1,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,1,,
2020,8,Chihuahua,El patrimonio,Robo,Robo en transporte individual,Con violencia,1,2,0,1,1,0,0,0,0,1,,
2020,8,Chihuahua,El patrimonio,Robo,Robo en transporte individual,Sin violencia,3,1,1,0,3,2,1,0,1,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a institución bancaria,Con violencia,1,0,0,0,0,0,0,1,0,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,1,0,0,0,1,0,0,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a negocio,Con violencia,26,31,20,18,25,11,17,22,13,15,,
2020,8,Chihuahua,El patrimonio,Robo,Robo a negocio,Sin violencia,179,167,143,94,102,119,144,128,144,134,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de ganado,Con violencia,1,0,0,0,1,1,0,2,0,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de ganado,Sin violencia,21,12,13,19,21,20,21,16,16,20,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,1,0,1,1,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,6,13,5,4,4,9,10,12,5,8,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,1,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,1,2,1,0,2,1,0,0,0,1,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,1,0,0,0,0,,
2020,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",2,4,1,1,3,0,8,1,3,4,,
2020,8,Chihuahua,El patrimonio,Robo,Otros robos,Con violencia,31,33,35,26,21,26,19,23,34,32,,
2020,8,Chihuahua,El patrimonio,Robo,Otros robos,Sin violencia,319,324,328,213,257,247,270,296,287,247,,
2020,8,Chihuahua,El patrimonio,Fraude,Fraude,Fraude,226,235,204,178,139,236,254,265,280,259,,
2020,8,Chihuahua,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,66,76,66,37,56,83,73,87,73,73,,
2020,8,Chihuahua,El patrimonio,Extorsión,Extorsión,Extorsión,0,2,1,1,3,2,1,2,1,1,,
2020,8,Chihuahua,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,730,692,678,452,564,696,674,695,620,589,,
2020,8,Chihuahua,El patrimonio,Despojo,Despojo,Despojo,72,62,76,52,51,69,84,91,87,89,,
2020,8,Chihuahua,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,71,56,58,47,56,36,38,55,47,39,,
2020,8,Chihuahua,La familia,Violencia familiar,Violencia familiar,Violencia familiar,723,830,894,864,913,1255,1254,1163,1028,877,,
2020,8,Chihuahua,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,1,6,3,0,3,6,3,5,2,2,,
2020,8,Chihuahua,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,175,160,121,39,68,131,179,174,157,144,,
2020,8,Chihuahua,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,1,2,1,2,3,1,1,3,1,0,,
2020,8,Chihuahua,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,10,5,7,13,3,7,8,6,8,9,,
2020,8,Chihuahua,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,4,2,1,2,5,3,2,2,0,,
2020,8,Chihuahua,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,550,417,496,688,682,702,807,771,635,720,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,307,263,271,177,209,253,262,285,306,256,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,54,57,65,77,67,85,73,81,83,101,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,6,0,0,0,2,0,0,0,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,17,23,14,5,8,10,15,16,14,18,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,44,40,36,19,33,114,79,68,105,115,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,8,7,2,0,12,5,15,12,4,6,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,98,323,93,73,92,101,125,197,151,125,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,,
2020,8,Chihuahua,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,228,173,186,137,156,176,123,112,120,116,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,72,71,78,73,68,67,62,55,61,65,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,15,13,11,18,16,13,12,8,9,19,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,19,11,31,20,13,16,16,10,4,12,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,1,0,1,0,0,1,0,2,1,2,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,1,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,52,49,47,47,49,47,46,54,46,57,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1,2,4,3,1,1,0,5,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,76,59,96,84,76,69,80,69,69,68,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,62,83,105,67,44,58,54,63,63,72,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,253,317,304,159,135,166,214,215,234,266,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,252,317,287,171,134,159,212,223,222,271,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,76,92,84,52,42,43,56,69,60,81,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,1,1,1,0,3,1,3,1,0,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,3,2,1,0,0,1,2,1,2,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,0,2,0,1,0,0,1,1,0,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,2,4,2,6,1,6,3,1,4,3,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Aborto,Aborto,Aborto,11,12,9,8,4,3,5,5,10,4,,
2020,9,Ciudad de México,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,11,19,16,11,18,25,23,17,17,20,,
2020,9,Ciudad de México,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,4,4,1,4,3,0,5,1,0,3,,
2020,9,Ciudad de México,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,Libertad personal,Secuestro,Secuestro,Secuestro exprés,4,6,2,2,2,4,3,5,2,2,,
2020,9,Ciudad de México,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,Libertad personal,Rapto,Rapto,Rapto,0,1,2,2,2,0,1,2,2,0,,
2020,9,Ciudad de México,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,160,185,178,115,108,134,145,141,153,183,,
2020,9,Ciudad de México,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,268,419,427,168,129,192,234,239,266,277,,
2020,9,Ciudad de México,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,97,167,184,46,46,46,68,65,84,103,,
2020,9,Ciudad de México,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,90,121,129,66,65,78,75,95,86,89,,
2020,9,Ciudad de México,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,31,47,37,24,24,24,38,37,52,54,,
2020,9,Ciudad de México,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,6,51,77,40,52,61,61,74,79,88,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo a casa habitación,Con violencia,67,51,52,44,37,54,47,58,55,49,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo a casa habitación,Sin violencia,472,421,394,169,162,214,271,314,285,283,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,268,255,284,204,199,238,224,172,168,208,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,528,522,543,373,363,417,475,467,446,465,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,65,51,52,63,59,46,46,48,45,66,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,147,142,141,99,70,95,97,101,74,96,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo de autopartes,Sin violencia,640,685,659,433,420,557,626,661,638,663,,
2020,9,Ciudad de México,El patrimonio,Robo,Robo a transportista,Con violencia,17,18,13,12,10,15,27,11,18,18,,
